"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MRPS18A ",67.3635058483498,0.421140172954114,0.580574285483049,0.72538550790915,0.468215561196605,0.822399645306596
"LOC101927401 ",28.380784582835,-1.14675781339764,1.58096659911607,-0.725352334476133,0.468235907066885,0.822399645306596
"CETP ",66.3674076275285,-0.639027801951712,0.881374633453322,-0.725035390964147,0.46843031897356,0.82241690417363
"MIS18BP1 ",1420.18893096669,0.327847076536809,0.452188435086788,0.725023134379556,0.468437838011842,0.82241690417363
"DMTF1 ",1648.97996661073,0.247470481444956,0.341350503855953,0.724974706788146,0.468467547505652,0.82241690417363
"PHKB ",1512.63036641071,-0.246562110447287,0.340172690752808,-0.724814534352067,0.468565817968446,0.82241690417363
"ZNF182 ",236.943522288458,0.346139957506147,0.477559764362455,0.724809716681735,0.468568773926511,0.82241690417363
"CBY1 ",58.552528028242,-0.462526476974612,0.638276538967876,-0.72464903335244,0.468667369645494,0.82241690417363
"SFSWAP ",1156.42894617064,-0.320998839342316,0.443022487677889,-0.724565565564939,0.46871859023331,0.82241690417363
"CAMLG ",345.897972693573,-0.360806759615358,0.497979095061666,-0.724541980162196,0.468733064140949,0.82241690417363
"TMEM236 ",135.105601504987,-1.30723651829773,1.804257679692,-0.724528726141205,0.468741197987041,0.82241690417363
"CLTA ",347.90179183667,0.45190471666688,0.623750351924631,0.724496130980115,0.468761201609144,0.82241690417363
"PSMD6-AS2 ",103.701423942895,0.644932657184046,0.890201417963993,0.724479476407812,0.468771422688078,0.82241690417363
"ST7L ",149.86954704612,-0.332919819729978,0.45973773998131,-0.724151599439089,0.468972669200919,0.822686102372947
"PCMTD1 ",1183.53340691724,0.328784796709055,0.454094209803393,0.72404534039623,0.469037899838721,0.822695267042724
"SNORA63 ",53.7055099111129,-0.554958764996551,0.766531032008146,-0.723987342746815,0.46907350573672,0.822695267042724
"RHOBTB1 ",47.5934549833534,-0.961427974245303,1.32841612791783,-0.723740064607808,0.469225331426849,0.822877685572674
"RPL32 ",353.832757298299,-0.293597873881103,0.405730286894941,-0.723628191841462,0.469294028836904,0.822914300209321
"EIF2B4 ",309.948386657702,-0.303414864269046,0.419670181445056,-0.722984090087825,0.46968965885172,0.823524130329012
"POLR3D ",664.622013917075,-0.363502354616748,0.50299739435878,-0.722672440639857,0.469881151091939,0.823678618109927
"EPB41L5 ",17.7018642059311,-0.817858949349342,1.13180510710009,-0.722614648245282,0.469916666228457,0.823678618109927
"SUGT1P3 ",13.7347358471154,-0.99510467461765,1.37735900001012,-0.722472989692839,0.470003725873898,0.823678618109927
"UBAP2 ",606.554445124286,0.352466344767741,0.487864936192904,0.722467057211043,0.470007372016622,0.823678618109927
"BET1 ",172.814612553672,0.625647552456611,0.866167732726469,0.722316854828148,0.470099692605542,0.823678618109927
"FRS3 ",127.548475640911,-0.349869150506969,0.484388689645184,-0.72229009055362,0.470116144085699,0.823678618109927
"THOC3 ",215.004170585894,-0.363453775145011,0.503248161185007,-0.722215803609058,0.470161808495304,0.823678618109927
"MAT2B ",961.669353930387,0.26990889483734,0.373803213623109,0.72206146175479,0.470256690733015,0.823678618109927
"RBAK ",348.133000281675,0.285541899469195,0.395455553030672,0.722058135941888,0.470258735405447,0.823678618109927
"MCM3 ",2298.892963459,-0.293761006971302,0.406878669280565,-0.721986747279538,0.470302625537406,0.823678618109927
"AMMECR1L ",498.850274827607,0.330099852709893,0.457226359534638,0.721961553235615,0.470318115510615,0.823678618109927
"NHLRC1 ",10.5711332279747,1.14459937107875,1.58572164061725,0.721816075255941,0.470407564780672,0.823678618109927
"SNORA29 ",9.79683998529421,-1.01540748835126,1.40687245568145,-0.721748076203134,0.470449378217396,0.823678618109927
"FCGRT ",1305.50676611482,-0.324459233880637,0.449652458415162,-0.72157780483225,0.470554089137409,0.823678618109927
"RCE1 ",193.17552958215,-0.410553927363842,0.569009702964527,-0.721523596565869,0.470587428019745,0.823678618109927
"ATG9A ",1172.55957848614,-0.394951027981733,0.547405463960984,-0.721496320339767,0.470604203793735,0.823678618109927
"RNF10 ",1825.51149845371,0.256641992425817,0.355883712172091,0.721140034365259,0.470823361676488,0.823678618109927
"UQCRH ",215.281965821978,-0.332275456050571,0.460779067961629,-0.721116646032717,0.470837750228548,0.823678618109927
"LOC101928816 ",27.1755681174669,0.774867214810286,1.07466321175814,0.721032604756808,0.470889454603381,0.823678618109927
"RAB33B ",411.138547524728,0.434036989637849,0.601968516742456,0.721029385368248,0.470891435317118,0.823678618109927
"RDH5 ",38.765052330359,0.62220579547364,0.862973221023507,0.721002437057884,0.470908015319202,0.823678618109927
"SCAMP1-AS1 ",133.909821248424,0.339318918037854,0.470626661217715,0.720993828016223,0.470913312117274,0.823678618109927
"LOC107985219 ",13.3877986904497,0.780278473194395,1.08227950868218,0.720958372522903,0.47093512680691,0.823678618109927
"CTBP1-AS ",176.972450537176,-0.354163212612791,0.491253317094717,-0.720938058408075,0.470947625716889,0.823678618109927
"PHF12 ",1784.24641913389,0.348036294554448,0.482894750898274,0.720729090359827,0.471076210629751,0.823678618109927
"HNRNPK ",1775.27959935239,-0.263932386895883,0.366232773960248,-0.72066839906723,0.471113559607621,0.823678618109927
"TIGD6 ",69.2452495567328,0.705215297693054,0.978609241881044,0.720630122333115,0.471137115670069,0.823678618109927
"SWAP70 ",1553.02511949255,0.355703228040196,0.493635730075646,0.720578366532923,0.471168967980348,0.823678618109927
"OAZ2 ",650.143847248797,0.290688511240637,0.403412704441346,0.720573516997163,0.471171952613327,0.823678618109927
"SLC35B4 ",372.075036675264,0.406886867332659,0.564723977703261,0.720505739790742,0.471213666993563,0.823678618109927
"MRPS11 ",217.470056028915,-0.307583052495294,0.427118253093473,-0.720135583688062,0.471441520414719,0.823962798149096
"DPY19L2 ",6.14635703197861,-1.06178561069064,1.47452596242753,-0.720086073589783,0.47147200147447,0.823962798149096
"NEMF ",538.614792561247,0.336196680679663,0.46703680551001,0.719850505812988,0.471617044459759,0.824132587135255
"FCRL2 ",94.7221665482814,0.646751455587338,0.898912975983346,0.719481721664813,0.471844160367869,0.824435989995822
"TMEM88 ",16.3611905087509,0.864729054579651,1.20212688554873,0.71933259706186,0.471936015945416,0.824435989995822
"FLJ45513 ",13.5724480694847,-0.834199120793926,1.15983671368583,-0.719238416020594,0.471994033273622,0.824435989995822
"ACP6 ",150.900072321896,-0.588074729685913,0.817853566853034,-0.719046481570934,0.472112280742405,0.824435989995822
"STK32C ",137.689653943046,0.704938284588386,0.980394111005653,0.719035617079835,0.472118974654066,0.824435989995822
"EIF2A ",846.665965670458,-0.363451606523332,0.505521097254654,-0.718964269735007,0.472162935014025,0.824435989995822
"ABRACL ",294.673725321633,0.402766745812412,0.560300602134674,0.71884046577484,0.472239221643602,0.824435989995822
"TRIM22 ",2478.93822208458,0.368207842294972,0.512228349324442,0.718835345174837,0.472242377046851,0.824435989995822
"ZNF460-AS1 ",7.69067876639259,-1.11511993611969,1.55129772081328,-0.718830383851196,0.472245434312299,0.824435989995822
"DLSTP1 ",211.294184534752,-0.309235932651671,0.430216793600251,-0.718790938084597,0.472269741959371,0.824435989995822
"CDKN3 ",64.2375548229431,-0.452995796414995,0.630493214086745,-0.71847846462733,0.472462321690799,0.824688517494367
"LOC124904901 ",19.2182183686321,-0.800341393812925,1.11406387411054,-0.718398120980193,0.472511845070791,0.824691312558138
"THAP7-AS1 ",20.3587491225145,-0.854199024034017,1.18961977901001,-0.718043730531172,0.472730323494946,0.824988960249927
"TAF1B ",170.935621219585,0.447360231993822,0.623210567001374,0.717831589644461,0.472861132988683,0.825133566984612
"GPR21 ",8.26701684062301,-0.990556316003867,1.38022140174492,-0.717679290258484,0.472955055532375,0.825213783905165
"TCEAL8 ",167.320112074204,-2.14530913826359,2.99017102474288,-0.717453657503775,0.473094221401185,0.825372917284367
"GPATCH8 ",2165.73941453105,0.292317431197997,0.407511445862411,0.717323241263494,0.473174669861684,0.82542958881396
"MEGF8 ",1186.95153895383,-0.35608861814392,0.49659489924659,-0.717060563215935,0.473336728083106,0.825589446125272
"SLC7A3 ",52.1703944776709,-3.2801085331251,4.5750931799397,-0.716949011553976,0.473405558691406,0.825589446125272
"LOC105372063 ",5.82085573947422,-2.36818108915276,3.30317227449822,-0.716941440637548,0.47341023036575,0.825589446125272
"ZNF639 ",423.888230224678,-0.29322694582266,0.409046190168343,-0.716855340229383,0.473463360865581,0.825598437241441
"RASSF7 ",14.0157428775077,-0.872981619959492,1.21799640833473,-0.716735791653975,0.473537136866132,0.825643423336298
"ZNF652-AS1 ",16.5613334520487,-0.753778058459315,1.05248112411258,-0.716191522289658,0.473873097111219,0.826145489634988
"GTF2IRD2B ",51.4750991325341,-0.563109455188829,0.786344799090149,-0.716110103151165,0.473923365831272,0.826149044626938
"SORD ",416.463520923648,0.302737225530627,0.422798037156314,0.71603271284512,0.473971149840302,0.826149044626938
"PSME3 ",1137.15565509481,0.290543469458033,0.405944169993971,0.715722729710217,0.474162572925096,0.826393386348924
"COASY ",793.642991393484,0.277545927468009,0.387823451763464,0.715650191358942,0.474207373478739,0.826393386348924
"HERC5 ",636.274608337916,0.639700847741649,0.894915357619216,0.714817152589128,0.474722034881438,0.827163258285995
"SNORD14B ",31.9713645090735,-0.643185733461963,0.899837916725449,-0.714779541411797,0.474745278754766,0.827163258285995
"HPD ",7.39689813139007,1.07158777953153,1.50042009603301,0.714191833583623,0.475108565943512,0.827693050321439
"FBXO48 ",78.5023049757523,0.402845860523434,0.564114968600717,0.714120140301702,0.475152893046987,0.827693050321439
"AZI2 ",225.422105139804,0.530723229442502,0.743253380845361,0.714054241958333,0.475193639210635,0.827693050321439
"LIG1 ",1304.93752688612,-0.309689381390628,0.434174102472861,-0.713283863838898,0.475670120442675,0.828363366528767
"H2AC17 ",17.1325425878761,-0.754704818728289,1.05808188879659,-0.71327637937991,0.47567475088833,0.828363366528767
"RMC1 ",333.95385654845,0.314103148625808,0.440487237180443,0.713081156758096,0.475795538922616,0.828461437337708
"ITGAV ",308.125629545562,-0.839042700279529,1.17672888371532,-0.713029748730564,0.475827348866634,0.828461437337708
"LOC285847 ",12.1583472103581,-0.883662992730762,1.23945209526766,-0.712946467317833,0.475878883703032,0.828467345437075
"LINC01126 ",75.0456303948471,-0.727621239694808,1.02084255135281,-0.712765390442018,0.475990945281547,0.828556926683587
"LINC02984 ",32.2846567964165,1.2424138678015,1.74343719760739,0.712623241896256,0.476078925734171,0.828556926683587
"TOPBP1 ",1711.34798574709,0.325167249272391,0.456350378975987,0.712538576174823,0.476131332394321,0.828556926683587
"LOC124905078 ",24.2706773061426,0.650044158521302,0.912361907668576,0.712484983269859,0.476164507136824,0.828556926683587
"UBE2L5 ",8.88558575880024,-1.46620638267607,2.05790753018469,-0.712474375631677,0.476171073560386,0.828556926683587
"SPACA6 ",28.3266401526077,0.846468811080155,1.18824149019016,0.712371027327695,0.476235051636881,0.828584471096864
"ALYREF ",370.589140057563,-0.286570804616106,0.40241077149064,-0.712135024503863,0.476381167549694,0.828645465426612
"ACSF2 ",433.898255434576,0.409025825832088,0.574377283643668,0.712120478089519,0.476390174442996,0.828645465426612
"DSN1 ",389.954539184502,-0.417223150129343,0.58608986320159,-0.711875731564796,0.476541731334738,0.828645465426612
"LOC102724463 ",9.53164311760767,-0.914337891014236,1.28460708247718,-0.711764634872687,0.476610535589307,0.828645465426612
"BAALC ",1250.23846810383,-0.548588950985874,0.770806885579523,-0.711707382548125,0.476645995146729,0.828645465426612
"CEP192 ",1372.30102712785,-0.329343667004889,0.462758530693405,-0.711696587227457,0.476652681452758,0.828645465426612
"H2BC18 ",42.6628988456247,0.512952241468232,0.72077421436313,0.711668413279008,0.476670131814766,0.828645465426612
"GPR155-DT ",12.3453928937996,-0.862899729555847,1.21255627568735,-0.711636850889007,0.476689681323059,0.828645465426612
"FAM86C1P ",8.39050322492524,-1.10368191399223,1.55095460860724,-0.711614581024609,0.476703475374714,0.828645465426612
"LOC124901279 ",17.7894161363292,0.78873461815317,1.10860954911925,0.711462948140567,0.476797403259342,0.828698399675847
"ZMYM5 ",383.094502137854,-0.352995440683221,0.496191320562294,-0.711409946234449,0.476830237293871,0.828698399675847
"LOC105376392 ",7.21399842626034,0.976049245201771,1.37222400537721,0.711290023623704,0.476904532458516,0.828743541992506
"TBC1D20 ",849.784696409381,0.252036528450664,0.354390430667944,0.711183222345008,0.476970703953408,0.828743541992506
"LINC02207 ",13.7809430799313,1.03377679621315,1.45370012004456,0.711134835829459,0.477000684725189,0.828743541992506
"TRPM7 ",1363.6150074599,0.265419726683087,0.3732779039409,0.711051267382574,0.477052467005014,0.828749838955107
"MYH9-DT ",22.0928174287908,0.723872845341779,1.01823783477355,0.710907433038728,0.477141599598556,0.828821014181038
"DCLRE1C ",748.552038687063,-0.249433464675563,0.351101611083497,-0.710430988641188,0.477436912154173,0.829250284745778
"PIK3CD-AS2 ",6.12032218645743,-1.05386496417077,1.48417612526528,-0.710067320333965,0.477662390453834,0.829558187235848
"KLHL17 ",141.944043133463,0.350443957295197,0.493671331377789,0.709873016764295,0.477782884646078,0.829594104505784
"KMT5B ",742.385061536223,0.26626673002271,0.375221532021845,0.709625400727824,0.477936463782791,0.829594104505784
"B3GNT7 ",44.4052145600206,0.63823089967691,0.899429727484816,0.709595069157512,0.477955278217881,0.829594104505784
"C2CD4D-AS1 ",13.1647273569184,1.19959022549412,1.69074085264461,0.709505672390744,0.478010732686481,0.829594104505784
"SUPT3H ",197.825783182676,-0.526777479087735,0.742611396924869,-0.709358193624692,0.478102224181703,0.829594104505784
"DUT ",471.081637537543,-0.310700586711389,0.438009310215799,-0.709346992095471,0.478109173672592,0.829594104505784
"GPSM1 ",988.082804723711,-0.717492448541764,1.01161213316353,-0.709256467988387,0.478165337357213,0.829594104505784
"LOC124901694 ",58.3369324021621,-1.05106887985549,1.48196731308975,-0.709238908693688,0.478176232051716,0.829594104505784
"OXLD1 ",300.21130560562,0.325134047689173,0.458457675513667,0.709190978916178,0.478205970854978,0.829594104505784
"SLC48A1 ",438.984174843602,-0.384180054964756,0.541836609293341,-0.709033033898911,0.47830397754173,0.829594104505784
"GFI1 ",1199.61450748308,0.362218734317098,0.51086310185888,0.709032875929169,0.478304075569253,0.829594104505784
"ALDH16A1 ",850.713684624649,-0.259745152191407,0.366424137537383,-0.708864743291939,0.478408415863188,0.829594104505784
"IRF2 ",919.694591330043,0.267813982151673,0.377827436495721,0.708826189637254,0.478432343367348,0.829594104505784
"WDR76 ",492.577531711656,-0.487091753321255,0.687236925175568,-0.70876830897411,0.47846826699518,0.829594104505784
"TMEM121 ",24.8559560575223,-1.11590677670387,1.57445530222348,-0.708757355720398,0.478475065296845,0.829594104505784
"NHP2 ",120.688963672211,-0.338067585734139,0.476993570494204,-0.708746630240474,0.478481722278425,0.829594104505784
"LOC112267918 ",62.7448738346093,-0.718215391087398,1.01340794148653,-0.708713008538177,0.478502590581929,0.829594104505784
"EIF2B5-DT ",13.1452107561052,-0.823007779244205,1.1616081206533,-0.708507253531713,0.478630309341996,0.829731942527089
"GARIN1A ",47.5251998982805,-0.476554958906474,0.672941729239566,-0.708166752335285,0.478841710305131,0.829881587172329
"ITIH4 ",424.963232955707,0.43589129172331,0.615672221639779,0.707992461576971,0.478949938856906,0.829881587172329
"LINC01012 ",12.0622192589687,-1.11429201835305,1.57411120597614,-0.707886465786294,0.479015765119597,0.829881587172329
"AP2S1 ",262.570564663545,-0.341416777542896,0.482312500526294,-0.707874618987371,0.479023122610128,0.829881587172329
"E2F3 ",1002.58336084394,0.304766257626578,0.430567857006075,0.707823987944085,0.479054567869014,0.829881587172329
"BMS1P1 ",6.45762968550177,1.18911900893564,1.68011901297445,0.707758795509638,0.479095058383898,0.829881587172329
"SNORD79 ",12.6295629424125,-0.927107585663417,1.31000142367882,-0.707714945118045,0.479122294572643,0.829881587172329
"PNRC2 ",1135.97772387771,-0.254456386190471,0.35954989023088,-0.707708145946242,0.47912651772411,0.829881587172329
"TSPAN1 ",8.66595940867989,-0.893998812687135,1.26330025888404,-0.707669302210757,0.479150645019714,0.829881587172329
"FILIP1L ",70.5528097516671,0.736235365022434,1.04050165574319,0.707577312307657,0.479207786031102,0.829897030271634
"AFF1-AS1 ",43.2975118047546,0.518209551487835,0.732791872897987,0.707171532127479,0.479459887318825,0.830085358855234
"RPS12 ",258.230279121851,-0.326623314849845,0.461879820260269,-0.707160825224607,0.479466540235171,0.830085358855234
"LOC105370198 ",6.26014659133139,-1.06570932518244,1.5071653011324,-0.707095183508883,0.479507328933621,0.830085358855234
"ZNF121 ",843.741367980495,-0.460973154652385,0.651963447679922,-0.707053679608581,0.479533119761688,0.830085358855234
"LOC101928331 ",6.00855015259427,1.04266639610805,1.4747462375504,0.707014108298355,0.47955771036892,0.830085358855234
"CENPK ",239.278290016999,-0.412641857023331,0.58373579896888,-0.706898322412687,0.47962966658141,0.830126413778485
"STRAP ",784.964848845643,-0.298841482408062,0.422828237824169,-0.706768034097887,0.479710642505494,0.830183069879028
"PAF1 ",607.078755532667,-0.256176870102479,0.362624860563006,-0.706451481855773,0.479907415009643,0.830413495290842
"TMEM87A ",432.349404755501,0.299531594572486,0.424088769920782,0.706294568065166,0.480004970736454,0.830413495290842
"F2RL3 ",20.2238664254781,-0.981426693225951,1.38956642511366,-0.706282676012178,0.480012364650233,0.830413495290842
"SUPT7L ",1067.10456586195,-0.248476178510117,0.351827984840067,-0.706243361007989,0.480036809294747,0.830413495290842
"IDH2 ",1309.11015844627,-0.266877503602574,0.377977026363608,-0.706068054373872,0.480145816865965,0.830518581007779
"ATP1A1 ",2013.2388968813,0.29998008958417,0.425039999171812,0.705769080953979,0.480331752917596,0.830756697081297
"TRMT6 ",312.511738589144,0.355786063250155,0.504176538612631,0.705677547450325,0.480388686821507,0.830763290564977
"LOC124905134 ",17.515316733957,0.760693745260956,1.0781235279972,0.705571973439887,0.480454358497647,0.830763290564977
"APC2 ",92.9666440768057,0.512970581490936,0.727125326939527,0.705477532532157,0.480513109039882,0.830763290564977
"COX4I1 ",465.753617086411,-0.291761156517934,0.413580141914528,-0.705452527694694,0.480528664901144,0.830763290564977
"KLF6 ",4135.60273758744,0.475532000222906,0.6745869571346,0.704923205516444,0.480858028056264,0.831249201890532
"HSD3B7 ",67.0945233699518,0.519974618723793,0.737732311429073,0.704828310578591,0.480917088069021,0.831263921996436
"LOC107985000 ",12.0737364435153,0.791528598221959,1.12312701784324,0.704754302627272,0.48096315133468,0.831263921996436
"IRF2BP1 ",351.437801691583,-0.349568084161878,0.496104603758938,-0.704625761408449,0.481043162344532,0.831318716688798
"SNORD76 ",41.5157635993217,-0.558339013072462,0.792644780057882,-0.704400037847583,0.481183682439324,0.831478059152357
"PEX19 ",728.824875182538,-0.309101174026473,0.438965652541367,-0.7041579955902,0.481334386267453,0.831654965188414
"COBL ",162.544755877024,1.38553363373317,1.96809423425939,0.703997608252001,0.481434263087248,0.831744025044519
"GMDS-DT ",42.7364369349039,0.568405154050274,0.807584718056042,0.703833469531836,0.481536487654075,0.831766990394778
"ZBED4 ",1665.17997388183,-0.383285361298663,0.544577859568201,-0.703821050680563,0.481544222517472,0.831766990394778
"DDX19A-DT ",7.47943766825877,-0.995053608239812,1.41395701194991,-0.703736817901972,0.481596687208577,0.831774125870373
"IRF1 ",1758.69566111307,0.240773374016994,0.342235995960188,0.703530244799272,0.481725365179161,0.831828717828752
"SNORD56 ",12.0512921419904,-0.914603284329005,1.30018657367313,-0.703440031491157,0.48178156648171,0.831828717828752
"TRAF1 ",250.790930476941,0.648052234362146,0.921336499536287,0.703382786515365,0.481817230943383,0.831828717828752
"LOC107986065 ",15.3323921978533,-0.772995406370445,1.09897939536706,-0.703375704430077,0.481821643286478,0.831828717828752
"CFAP418 ",68.3637266602348,-0.496352681059494,0.706171746869156,-0.702878135892715,0.482131697827215,0.832280508366791
"TMEM184A ",75.9358163302428,0.588092834597776,0.836947523769852,0.702663928018851,0.482265212582931,0.832409348082566
"CDK18 ",292.702037538419,-0.290402148682662,0.413323129184555,-0.702603189072909,0.482303074538396,0.832409348082566
"NCBP3 ",1476.11162748286,0.358436536947202,0.510310506698569,0.702389098876469,0.482436541722432,0.832556202015778
"FCRL1 ",422.38169578248,0.618947624625201,0.881439156218832,0.70220119024476,0.482553703448535,0.832591179846032
"LOC105375884 ",15.1710075386417,-0.733733880094124,1.04499004159689,-0.702144375436229,0.482589130735596,0.832591179846032
"UBE2L6 ",835.830842758147,0.354327634958089,0.504699535718294,0.702056589875412,0.482643872839373,0.832591179846032
"KCNJ5 ",24.2151555657334,-1.13701877135681,1.61957820764382,-0.702046227832959,0.482650334716951,0.832591179846032
"FAM90A1 ",17.3589606518297,-1.62859737246831,2.32087134339951,-0.70171807545472,0.482854998271994,0.832860746242632
"INCENP ",812.333994234672,-0.296201967186323,0.422169380900685,-0.70161878285532,0.482916934817136,0.832884098142723
"ERI3-IT1 ",14.5492876166726,-0.733247221840663,1.04544364898024,-0.701374218070861,0.483069507366573,0.833063749100245
"EMC1-AS1 ",27.4641922376167,-0.634392193265607,0.904737483685398,-0.701189245173579,0.483184920704372,0.833140933427831
"GUCY1B1 ",208.013713576776,0.435488433476418,0.621138502014409,0.701113249402652,0.483232342398427,0.833140933427831
"CHID1 ",343.730415290835,-0.314014046237987,0.447935633178808,-0.701024930768654,0.483287456787598,0.833140933427831
"CTNNBL1 ",472.816901629411,0.303916495357299,0.433551926517948,0.700992145965512,0.483307916695336,0.833140933427831
"BAZ1B ",1808.32045297236,0.429432695962712,0.612834107033912,0.700732369549641,0.483470051159369,0.833336950160415
"MIF4GD-DT ",62.7930894369346,0.587955474777933,0.839377553426127,0.700466044604179,0.483636303404516,0.833481764422164
"INSYN2B ",12.8679582507638,0.89195726813341,1.27355469455045,0.700368246413053,0.483697361307276,0.833481764422164
"NOXRED1 ",28.6122256447132,0.562170174008638,0.802681665785194,0.700365036317001,0.483699365522933,0.833481764422164
"HSPC324 ",9.19800390505441,-1.53248744752678,2.18893134831168,-0.700107588439803,0.483860117149283,0.833675285945335
"FAM215A ",6.30039806140505,-1.53876723605044,2.19923657498046,-0.69968245051768,0.484125638635104,0.834049265719442
"SPECC1L ",371.460877133229,-0.366489947109087,0.523871495663881,-0.699579859073356,0.484189724339028,0.834062836497454
"LOC102724851_1 ",7.33961326338481,-0.984349423226341,1.40718910881605,-0.699514668681972,0.484230449151378,0.834062836497454
"GTF2IP7 ",20.4100089905006,-0.885109124055539,1.26556231184439,-0.699380121999374,0.484314507109527,0.834124134592458
"C16orf91 ",96.0000710199255,-0.376327780514909,0.538149209119584,-0.699300071685666,0.484364522247548,0.83412679509237
"NAGS ",5.93035375992987,1.69565802218491,2.42567685818517,0.69904530624642,0.484523717379893,0.834317455712486
"FKBP1A ",677.586024708716,0.251654334440968,0.360223698635684,0.698605714710295,0.484798471356012,0.834633094716907
"USF3 ",1076.2303511273,0.447393508234762,0.640461365551535,0.6985487842026,0.484834060296223,0.834633094716907
"NHIP ",36.9673865440986,-1.40058772958561,2.00508106827167,-0.69851925278656,0.484852521813291,0.834633094716907
"GAS6-AS1 ",138.1512679766,-0.472871198374523,0.677046322095143,-0.698432563537466,0.484906717657204,0.834642898996081
"NUP188 ",1486.56765771379,-0.295302914762646,0.42288011293555,-0.698313554432039,0.484981124371871,0.834662258523737
"YRDC ",174.373962805644,0.303273480322715,0.434327799530475,0.698259426752249,0.485014968053772,0.834662258523737
"LOC124905077 ",6.86101926829256,-2.26528405813723,3.24493869637525,-0.698097643776032,0.485116131531263,0.834723992542481
"BTG3 ",71.1470482514277,-0.804747541928904,1.15285594460685,-0.698046920513858,0.485147851322558,0.834723992542481
"NUDT16-DT ",12.0984943493262,0.992940122258596,1.42275365546389,0.697900243267936,0.485239582255805,0.83477078743438
"FANCB ",100.595840371499,0.50784416151166,0.727790257308551,0.697789172652193,0.4853090512972,0.83477078743438
"EIF4A2 ",1580.36914061447,-0.271924474358448,0.38970460301752,-0.697770753162552,0.485320572275029,0.83477078743438
"MARK4 ",535.120259169496,-0.2867296286072,0.411035771998347,-0.697578284277293,0.485440966104964,0.834788716271238
"SSH2 ",4074.34489176338,0.398918719201376,0.571977757963778,0.697437467886012,0.485529060321185,0.834788716271238
"HSPA14 ",98.5993368380909,-0.383424100369524,0.549807494764413,-0.69737881716912,0.485565754546227,0.834788716271238
"SMG6 ",669.13798056413,-0.316502848369018,0.453867438994322,-0.697346452237958,0.485586003979169,0.834788716271238
"EDIL3 ",7.35576261412904,-1.53295359951586,2.19831600381587,-0.697330864559481,0.485595756724386,0.834788716271238
"CMC4 ",22.4206464391871,-1.38440308758825,1.98540834455116,-0.697288843067302,0.485622048846032,0.834788716271238
"CACYBP ",470.271135621715,-0.339031012954582,0.48632423513151,-0.697129586525547,0.485721699905087,0.83487662142096
"BRD7 ",464.931029857301,-0.265577389845346,0.381034481277298,-0.696990437597881,0.485808778151487,0.834942900550178
"TIFA ",414.983753935019,-0.414729682455734,0.595276434808892,-0.696700991681082,0.485989938063721,0.835032349291389
"MYC ",1705.36436559576,0.405731201705683,0.582368368695713,0.696691687796108,0.48599576183364,0.835032349291389
"SLC25A22 ",376.925009114089,-0.29680593026165,0.426032305082043,-0.696674704526203,0.486006392614478,0.835032349291389
"LOC124905002 ",6.27464518107417,-1.11006007817698,1.59404220807975,-0.69638060557644,0.486190505583799,0.835156676917954
"LRRC41 ",1124.62024904676,-0.289949408761055,0.416375961309202,-0.696364429515511,0.486200633278639,0.835156676917954
"LOC124903943 ",54.1892597611426,0.467722906069076,0.671700512514403,0.696326558272571,0.486224344589516,0.835156676917954
"PHF2 ",1518.1243965001,-0.233848177857606,0.335882161103415,-0.696220892140819,0.486290505811444,0.835179241914703
"VAV1 ",1565.91157350405,0.256764534378614,0.368834773030783,0.696150561588141,0.486334544902507,0.835179241914703
"LOC124906071 ",23.3135430204425,-0.5825848364398,0.837027763140962,-0.696016144379297,0.486418719323945,0.835240445105345
"SPOCK2 ",859.414547665805,-0.594078768584315,0.854149107903486,-0.695521148576137,0.486728762300353,0.835686156598975
"STK16 ",375.768514771538,-0.341446999730062,0.490975089169917,-0.695446688155484,0.486775410177705,0.835686156598975
"EGLN3 ",5.69765132036229,-1.59299222417413,2.29167412511868,-0.695121617298723,0.486979088479657,0.835952432283933
"SEC24B ",800.298639038521,0.292161042396766,0.420386250884216,0.694982392459914,0.487066336090158,0.836018808874479
"HECA ",1453.17576109902,0.342670044534406,0.493165934247336,0.694837215505132,0.487157322686729,0.836091589320427
"TIMM23 ",94.1700337856888,-0.404751472868031,0.582601904008852,-0.694730775994651,0.487224037238314,0.836122702117485
"MCF2L2 ",25.8733240915013,0.877920605899981,1.26398701435077,0.694564576955654,0.487328217954807,0.83619310072431
"VEZF1 ",1493.61895572739,0.294875018319658,0.424579759716092,0.694510304770146,0.487362240703401,0.83619310072431
"LOC105374807 ",6.97446963960682,-1.09601130517835,1.57832040114401,-0.694416231573719,0.487421217388405,0.836210919154328
"CFL2 ",107.916729875919,-0.405861547093908,0.584582320825172,-0.694276122687068,0.48750906206552,0.836213084812187
"AP4E1 ",533.587090139589,0.265292317301875,0.382122860376098,0.69425921558518,0.487519662962443,0.836213084812187
"NPRL3 ",458.270935220123,-0.42316105231291,0.609640580181006,-0.694115624959333,0.487609700524058,0.836284167462479
"TAF9B ",315.296437590332,-2.18514595888324,3.14863140055827,-0.693998655573274,0.487683052044504,0.836326621089574
"LOC124904615 ",11.8072817073503,-0.79998707323661,1.15299095233244,-0.693836384074202,0.487784822387681,0.83639894803483
"JMJD8 ",162.117503294091,-0.394333612329007,0.568448452289216,-0.69370162015742,0.487869349760094,0.83639894803483
